PC1,PC2,PC3,Class
-2.747927083750657,-1.8859244946498523,0.8078674004566124,5
-3.3791431793601276,-2.891319678841421,0.41355679525977246,5
-2.299275272598857,-1.4222625917656024,1.4839722741258459,5
-3.0036156977914916,-2.4461990168143726,0.48495938185425685,5
-3.730475222857168,-3.442468998502739,0.04367074181859508,5
-2.428461337665775,-1.6940073286728505,-0.01854679724601556,5
-3.4143838271876366,-2.9999127784567414,0.06563257749245367,5
-2.777544683039642,-2.1279047917873104,0.11898797278215731,5
-3.027603782820646,-2.2872044080422027,0.6284340002187704,5
-2.7640268734678135,-2.312667878464515,0.24884581738440006,5
-3.033988036009624,-2.801854039491049,-1.054119013083257,5
-3.387138117618941,-3.040573573403938,0.5544826520548712,5
-3.1275252832298355,-2.7072269985721333,-0.2425803554451837,5
-3.5031433850803313,-3.216881874739655,0.23086767447560771,5
-3.147778037401665,-2.598402346019067,-0.0561499272430632,5
-2.739022917872876,-2.0862645500632166,0.6955802390179784,5
-2.7753121756389985,-2.096969862897798,0.44327558497427477,5
-2.900760127130582,-2.367141270476582,-0.17001852238812834,5
-2.7739644552318476,-2.5169880795794106,-0.5085372262511811,5
-3.5897657752676384,-3.526014720634415,-0.6239807949762349,5
-2.478263669576884,-1.7446935497982854,0.34265087758038326,5
-3.316875819600151,-2.8865083874086803,0.5293154143541561,5
-3.756726017692993,-3.48643589112894,0.39094959687296094,5
-2.6832540190093397,-1.93878042453018,0.4770797668366051,5
-2.7995719877181435,-2.377739829188339,-0.2753272869513976,5
-2.5188112836400043,-1.7233961221626033,0.5386782960277352,5
-2.563258091365832,-1.9567372266174137,-0.03672006052816226,5
-3.1094936613620896,-2.7994684757530544,0.23592917390603046,5
-3.5741191178259704,-3.7961931824363355,-1.3614086076940115,5
-1.7122137273655693,-0.493499796930075,0.4849470315413987,5
-3.2117517645133913,-2.8365680952306476,0.40150776032721824,5
-3.08514549589279,-2.467948673735736,0.5815789862295213,5
-2.850457826228931,-2.4246866303905166,0.18318981496126727,5
-3.728268391885794,-3.666969074683821,-0.19163701443929226,5
-1.8585284684233,-0.5893288865366628,0.2573819450931214,5
-2.40576363183402,-1.5208390640567195,1.0200302355592663,5
-3.26009283843543,-2.9099067559424223,0.17914271291608436,5
-3.5104877358161075,-3.2555886529117646,0.06764710475674683,5
-2.9404654894754207,-2.538898840610297,-0.4828881683614794,5
-2.6533734658755095,-2.2546563620165894,0.2297219497788545,5
-2.1033871524047516,-1.4930581913731742,-0.21515756236088227,5
-2.328598099862334,-1.5877724513465432,0.8190290670908738,5
-3.5126709121035433,-3.31242584583872,-0.6502888383095666,5
-2.369831492321844,-1.8342941777904305,0.3660260890586824,5
-3.1533792528414484,-2.6709539526490116,0.8207297392479442,5
-2.713734895682315,-2.102332323716738,0.5165759209496835,5
-2.1596930649694777,-1.2915357333209374,0.16304469717044404,5
-3.3328713754766564,-3.0482666133965948,0.13936267161898297,5
-2.520759406868943,-1.8522281977476656,0.8243053972451674,5
-1.2138319235915598,-0.9239820292028162,-1.1333675921602582,5
-2.6936334336593224,-1.9910304306532536,0.6592891129745374,5
-3.1069049389644046,-2.936114242293889,-0.48686076625359703,5
-3.327258126192719,-3.003256352095153,0.5120501731036234,5
-3.0265078509847316,-2.5406546919542126,0.03417583728986501,5
-1.8448481118445652,-1.076238970591179,-0.011321944402321963,5
-1.9840975358593766,-1.4178047519315795,-1.0091836475729266,5
-2.724282205624458,-2.0401919395075683,0.23920579571727282,5
-3.3883181699379867,-3.4153206294224376,-0.376647529201057,5
-3.3697689858367754,-2.918985452702126,0.2190437710556441,5
-2.728514654505364,-2.2083348955644073,0.24925359900241378,5
-3.3146422908444984,-3.4020027090774594,-1.0656594998756446,5
-2.5019327641431324,-1.8258777325133266,0.8752694980608943,5
-2.891061359912912,-2.2829794405488655,0.5857415408220235,5
-3.2930964817430595,-2.9319168065128025,0.6795846852952484,5
-1.714932717058451,-0.7064509682590995,0.7725170271806762,5
-2.6440189609935474,-2.067806516205328,0.5792211029890527,5
-2.836732566260326,-2.3896709554690556,0.8315300986408373,5
-2.7522713259412965,-2.1450795579795714,0.9437854682497839,5
-2.1959229533426963,-1.2593824123626387,0.26469472500220875,5
-2.643411174374563,-1.9617849677270116,1.1647529341284966,5
-3.439563674942045,-3.119996276341173,0.8777033626630887,5
-3.2700464976113053,-3.005447073560966,0.48361409212867246,5
-3.5349161385654697,-3.469102036328839,0.14281087161734907,5
-1.3375701867830203,-0.15276724098776334,0.6868775126894969,5
-3.1212968079728722,-2.7894632419014007,0.36261335046220255,5
-2.4677867856653686,-1.7041772793151722,0.7259408981465082,5
-3.195463087491511,-2.903725431130734,-0.11765558673810324,5
-3.359016884630367,-3.2805134890941625,-0.5483913072047225,5
-3.2944973980911487,-3.05735450444321,0.1728282448823146,5
-3.138535904020749,-3.5650220995406166,-2.084915960308396,5
-3.3094026129051772,-2.867464236661264,0.4315575509444961,5
-2.087650989520132,-1.4474478092239247,0.385790456675553,5
-0.9487531757729218,0.4359199767900183,0.18226154027021915,5
-1.976174834948536,-1.1779918734880712,0.823437622373872,5
-3.081489082037717,-2.899545539675263,0.2840509979511429,5
-3.7126571154680557,-3.6433028382459263,0.038233609651990075,5
-2.7387101338013298,-2.1884739432599005,0.297686591119891,5
-3.4523598382196248,-3.215011908066927,0.6193591152685224,5
-2.9440582213020514,-2.827526446686913,-0.9409118698904185,5
-2.736357387469158,-2.284011374004577,0.7391300156154031,5
-2.3791893616697055,-1.6375175016503958,0.7543558691749491,5
-3.047502101088508,-2.811363259312485,0.2195796112409725,5
-3.411864923023186,-3.302244435736132,0.32138429721787865,5
-2.1053090470979057,-1.9971830595494893,-2.5204190102040105,5
-2.5698595325439855,-1.960796402357605,0.4632640823054347,5
-3.712409820187269,-3.6797263779159044,0.26898262465268796,5
-2.984217003097704,-2.6170175896974226,0.6876413371429674,5
-3.5465999588413992,-3.5335528556495586,-0.20108121457412528,5
-2.607802996395508,-2.1319524671372285,0.4139712168121053,5
-3.2917192592365563,-3.2881568126270664,-0.23637932359018468,5
-3.404447257645306,-3.2459168047414506,0.6725865691316423,5
-3.137336491875869,-2.8631037455539934,-0.025405263711670324,5
-3.0051002940129554,-2.667801674015244,0.6299949379784725,5
-3.6454735717351854,-3.643860223914357,0.26858138256801734,5
-2.622285237416467,-2.2308465924283403,-0.201858128145948,5
-2.981846237183795,-3.200513589500275,-0.8943164377957619,5
-2.417698604352386,-1.915201454816494,0.5040280198541469,5
-3.0043888481746115,-2.6840682612050615,0.5606772659241792,5
-2.7092632724444887,-2.5264925361339574,-0.1663173537881915,5
-3.0392039108308038,-2.6701738484395423,0.5011823129304182,5
-1.601787442754468,-0.6644873183522294,-0.004309070388506178,5
-1.7495515848249796,-0.7932805939985107,1.191385406201814,5
-2.217508200127607,-1.5804970781499101,1.0482075801765045,5
-2.386575203196629,-2.0031253370427864,-0.3020196171834557,5
-2.4692471039226636,-2.1790473859488206,-0.01911422537043893,5
-3.2742446500386895,-3.2085104910409914,-0.2273745456723511,5
-2.27047559348513,-1.8352332473256887,-0.190339214517697,5
-2.9659965802870887,-2.835141073088436,-0.39426555350329245,5
-3.062662086806759,-2.812078774801303,0.42772575118116407,5
-3.43797731221837,-3.4465984065521855,0.1349878891686754,5
-3.6782571267413826,-3.7377408001537518,-0.039844586438985585,5
-2.735981498253287,-2.36394079428968,0.12108737742034875,5
-3.5830515356887362,-3.806783344030057,-0.5341429149584829,5
-2.416948633763202,-1.9803022610484222,0.7228050152464369,5
-1.5685534375991455,-0.45556976375824415,0.5930652814773202,5
-1.7450922737375292,-0.8846225953875358,1.3018269217472227,5
-2.6047890228802912,-2.257069805000176,0.4294561444990169,5
-3.1170569930190832,-2.934828873793784,0.5271109556609371,5
-1.3345195037400903,-0.663577030092133,-0.03238418846805268,5
-2.4051707940963927,-2.042102692189635,0.2425668506871964,5
-3.0362731418957054,-3.170105315140772,-0.5799925711614832,5
-2.3384260745261454,-1.9671283811911033,-0.5438147740912818,5
-2.307499809787359,-1.8884754418741294,-0.06755795830941842,5
-2.661803003502229,-2.520878800179051,0.16899631793881978,5
-3.0419358129250127,-2.9527308490631112,0.05010789469301425,5
-2.319655667549408,-2.3737090978409587,-0.7076236102740898,5
-3.2817082829979594,-3.2510497163390286,0.4562579752832229,5
-2.696013811882561,-2.604151985747763,-0.143067838823959,5
-2.1472806928884793,-1.654664173897387,0.47368353012082204,5
-2.4602431526714263,-2.0704893933006723,0.3296543722788085,5
-3.096493203867934,-2.969315584358821,0.6929955936329004,5
-3.438242107493849,-3.472610267031347,-0.13011689572670876,5
-2.5889962659391745,-2.433923421045808,-0.06129709330606449,5
-3.394462300043319,-3.430192359672366,0.2005169162561223,5
-2.559847009189499,-2.4037343245928553,-0.12148899024891116,5
-2.884623649856604,-2.761138312490859,0.13187610770638886,5
-2.893913278760932,-2.5588929006441057,0.34301831437159297,5
-3.427284155516782,-3.545191058979561,-0.429611730593587,5
-1.6391707735039287,-0.9319416075856237,0.18548001697572042,5
-3.162626136373019,-3.0980491116349316,0.3774439448341327,5
-2.2555435334124745,-1.65062215671985,0.9152247210460424,5
-3.1956337654161477,-3.0226909770318477,0.1410296709278269,5
-1.5852275733682333,-0.7748668457658193,0.9845700207919373,5
-1.7008074184928326,-1.493419880352561,-0.6660162082141687,5
-2.139112807404948,-1.766955423167269,0.43173369515762755,5
-2.2984176806846026,-1.5756151680005608,0.7770282103977317,5
-1.9751003252851282,-1.4058147377898387,0.31637229001340533,5
-1.0003690868938835,0.16288712404650987,0.9017396304390242,5
-2.9524575373211492,-2.6712759410885023,0.17637819180930295,5
-2.607102392088915,-2.3914975601669677,0.6262750559514684,5
-3.538178989763102,-3.677283356846882,0.510958198235351,5
-2.1644791129350023,-1.601202319380725,0.13389609009968506,5
-2.1628582971916535,-1.5608260393788944,0.7426235843193697,5
-2.5179562043924073,-2.1620959773499084,0.21194716490350393,5
-2.314493486889314,-1.7791165703906757,1.3711706511158854,5
-3.4045171572809316,-3.464464281861741,-0.07012645851708406,5
-2.8935822311808357,-2.776648771234407,0.21874236642057648,5
-3.4165003521606954,-3.5863874231816166,-0.6311066664063847,5
-2.7046063116485923,-2.4590559490330954,0.33486629178252053,5
-1.3799246802903997,-1.1415225727710212,-0.482700048416612,5
-3.0627063520419537,-3.0906619884597424,0.27816834416336916,5
-3.2607746526321826,-3.4614697820632134,-0.26384167324184843,5
-1.9722087230897007,-1.665576492485453,-0.8977509811064717,5
-2.629586925995303,-2.403870559787791,-0.30392328125881796,5
-2.0566467827867427,-1.331622633373197,0.9617510473500352,5
-3.0796370696063824,-3.076481798172161,0.4070303036658365,5
-2.127609889888454,-2.2166250889133297,-1.0174389541768718,5
-2.5917745005402164,-2.5688838824929197,0.24877424853996205,5
-1.644614220387128,-1.0338981288078484,1.056923793610311,5
-2.128927305683961,-1.5151135908793412,0.9761415249600998,5
-2.1359734192715076,-1.7402003843386198,0.4646447281505839,5
-2.4600237943412204,-2.3749308362694124,-0.3501097767324885,5
-2.172334104780447,-1.6697188062943278,0.821118549371721,5
-2.1783120635429176,-1.9725376601686022,0.02904304386803594,5
-3.3890124668107218,-3.3677348361770307,0.32374321054750316,5
-2.4366173810582143,-2.1839451157086365,0.7790037644798932,5
-1.9646835510597729,-1.527324381284224,0.6471721815302695,5
-2.2146142937521858,-1.9463769309825565,-0.31011184245506185,5
-2.766681057105759,-2.704633213972993,-0.4150396880873724,5
-2.1193415948762864,-1.7777450104446888,0.8123664357451491,5
-2.415309234481016,-2.4244394112394065,-0.09830343322634667,5
-2.579858954749167,-2.3312569300074357,0.18605147727434174,5
-0.4799273737687054,-0.6395017744155352,-2.8232804090055903,5
-2.469815784646686,-2.6549284034158376,-1.0801841139940438,5
-1.9786808334144554,-1.5367111471764427,0.38575234303671957,5
-2.814737131680632,-2.73146071366637,0.38540155702753637,5
-1.9939682404470576,-1.720672518399684,0.3867919730949121,5
-2.6104549666013472,-2.339266342303814,0.9673418919323107,5
-2.7649700829894224,-2.77278065557623,-0.5154434218372754,5
-2.530813863338876,-2.3178885624935384,-0.19055101264439245,5
-3.4041111819592405,-3.609366677225427,-0.1643475601083703,5
-3.3153418392877643,-3.3809092548821282,0.4745804449918517,5
-2.03837732048229,-2.0037815481159993,-0.5120839049234145,5
-3.3427839162295663,-3.52669100892387,0.2311803829679014,5
-3.2638005943776593,-3.6290900445238874,-0.5879464295361442,5
-2.818024353743294,-2.589754610830526,0.9558775105679365,5
-1.963901412446156,-1.4518205579428722,0.29110354436264063,5
-2.268035541918914,-1.8259775715509856,0.6915560660664308,5
-2.5514601875506018,-2.96288540231588,-2.0636868514034066,5
-3.078415159514093,-3.027896374875728,0.4491790146762994,5
-3.8373568619184804,-4.1150567941132765,0.47476860313684865,5
-2.0646566617874034,-1.858546664553619,0.311804141660426,5
-3.0294574179435525,-3.1551405376960067,0.2885016285312725,5
-3.487256732978897,-3.620800071904361,0.28342177333853197,5
-2.7226370310478263,-2.7524055448892946,-0.601790464146744,5
-2.369899508812792,-2.0208048297692334,0.8640357377333259,5
-3.085092042795362,-3.3650900525046104,-0.18531676181963638,5
-2.585656704836163,-2.4565299665448666,0.4400551963525407,5
-3.107356380238834,-3.125837814496603,0.6099691970525026,5
-3.105859585814674,-3.166647685592383,0.3466246814927981,5
-0.626301707247718,0.10464119348042657,0.36723954750569676,5
-1.3564321705788038,-1.455369331417838,-1.7677300939282716,5
-3.0938681525240432,-2.977808237131256,0.8723043101845077,5
-3.3001748539234486,-3.313385769411398,0.577729008281019,5
-2.9163702567346634,-2.9020685021989814,0.688549527432692,5
-3.000316262483298,-3.019649341993093,0.4835262337289296,5
-1.2618269258113455,-0.8815763884568965,0.2516866223650689,5
-2.6202023875005995,-2.5062836090517093,0.5431013784692815,5
-3.1709973871632195,-3.4877492521158335,-0.4356632791677193,5
-2.438851942242621,-2.3372358003083433,0.2235479644089645,5
-2.824045868216438,-2.6683397709294283,0.43127947951510953,5
-1.0237700959893425,-1.2091612007825163,-3.5671158815197073,5
-2.204564065660315,-2.609038033544451,-0.6277533524447577,5
-0.9854155983262599,0.16472846519360224,0.6158422243559093,5
-2.6967273430471295,-3.0312855857115415,-0.5911597046045638,5
-2.565779013800283,-2.5284315937811828,-0.6077873007252651,5
-1.2244221565972184,-0.4974007717610434,1.3808425161250963,5
-3.3859158654555803,-3.6210560758207526,-0.31432980530305393,5
-2.954235053780512,-2.9872712516979263,-0.009068705614720523,5
-1.7215045961340238,-0.9975749678954267,0.7513637288766278,5
-2.701985243970565,-2.7869262044462237,0.0847026861807263,5
-3.1766637503046824,-3.4420247107456947,0.03165050300542521,5
-2.8151275038605057,-2.9729477955704082,-0.3085563812721923,5
-2.95735259899012,-3.058656875710359,0.8759033324826623,5
-3.1669814888007872,-3.5010218505197166,-0.07659545067268697,5
-3.002831129695211,-3.101770899295958,0.4156524745059589,5
-2.807541075938237,-2.8615553667641493,0.3302690909675539,5
-1.7046556665009063,-2.1955402761021006,-2.593121483690207,5
-2.4553660103556876,-2.162670007235227,0.4669005681427643,5
-3.0405691932189125,-3.2642802307915466,-0.011389160936816408,5
-2.510131036692635,-2.6849667812339337,-0.9450621496833287,5
-2.6349341376068436,-2.5714905666079124,0.5923376428183614,5
-1.5419189915693734,-1.8731601020260968,-1.2016854516229698,5
-0.7117537273443243,-1.3381245521234133,-3.1514824103137524,5
-3.5881991778365716,-3.9773492255898,0.5019383740833508,5
-2.008000558660088,-1.6441142182011137,-0.0005684978879538004,5
-3.061973747090527,-3.2458514070321494,0.172995753368671,5
-2.5702919428789897,-2.641479123102326,-0.045840904248663085,5
-2.6969491881025394,-2.706041824027952,0.7106785723868501,5
-2.2292494022810136,-2.0361917534213645,0.6980117768421246,5
-2.4799577354701086,-2.4236850797750162,0.7859765216417042,5
-1.9890138302100562,-1.736283914691147,0.44007504077613274,5
-3.133037596251364,-3.332392260767338,0.46821551765732233,5
-2.580700606435668,-2.4613669526743376,0.4357421494549007,5
-2.0955588823692555,-1.7035368434765215,0.4288641165249236,5
-0.7383705866143438,-0.17181100229941784,-1.2990538864879964,5
-2.504385285730689,-2.5271847256938083,0.11805391622885618,5
-3.13022681414165,-3.7469829196060056,-0.7316851152334952,5
-2.7810511611551965,-2.8301952408853706,0.47590807702651955,5
-2.406634613010668,-2.592004658446881,-0.008151922571443478,5
-2.8150026828262638,-2.859417846273082,0.600606661886226,5
-2.8884271726435116,-3.1683941734332763,-0.1115489488412848,5
-3.3282858664695305,-3.666138685171242,0.08081547075245973,5
-0.4070220381048111,-0.907042078139582,-4.290926957461932,5
-2.3851346209266304,-2.31083237446801,0.42235807148522425,5
-2.4785939122995777,-2.882366319315127,-0.7548352019735877,5
-2.3793197783046414,-2.2244666591297735,0.5256892257514448,5
-3.062640175236152,-3.3534882911048323,0.6689159276941505,5
-2.385883616791113,-2.283529533508298,0.9618251463692636,5
-2.7535493466745016,-2.7567153709519236,0.8898299253976415,5
-2.1054797794043982,-1.7155516736551457,0.6106837624369974,5
-2.4028241590795805,-2.6424404306481395,-0.13706243727232315,5
-2.0789443340248104,-1.7752197745175424,0.6402766410446814,5
-2.310838318390532,-2.3334175349741466,-0.8505527103361435,5
-2.293070679439488,-2.225449912418225,0.7982533378642941,5
-0.8509868347735621,-0.3217118369175831,0.5927689548821615,5
-3.1800410460246145,-3.3984676005487677,0.16556496949219707,5
-1.7543557279934732,-2.7524255430548825,-3.0094949399296453,5
-2.378510529061568,-2.329053019945646,0.2703042621917632,5
-1.590890536440736,-1.3280099159806364,1.2707117637723686,5
-2.280883537515813,-2.5451735732540977,-1.7688127280814565,5
-2.9414755696611024,-3.0804079662179706,0.4368166201169703,5
-2.766843686309558,-3.1159183975382883,-0.41683631027509194,5
-2.6160311845474844,-2.7242014388090623,0.5875635280916974,5
-2.6707001298510527,-2.922713086738976,0.08131423238873528,5
-2.115553812409669,-2.8138714406137466,-2.728731434844101,5
-1.8418309976694978,-1.6569815711221545,0.8334064633669612,5
-2.6214348311662765,-2.968952944019346,-0.4923842815706863,5
-2.638246828949598,-2.744578538412384,0.375121173317285,5
-2.695755045092065,-2.8555093731224668,0.7413464929358919,5
-2.902295991647821,-3.10893941508145,-0.12143115956300123,5
-1.729287121542636,-1.407993724466048,1.0746115648052417,5
-2.6856360821976053,-3.2218438249353474,-0.6437665294109106,5
-3.144183581433125,-3.501781145194081,-0.13822664511428973,5
-3.0053050209313943,-3.201009752227867,0.6566902375330053,5
-2.1271664831543684,-2.2344539376715162,-0.32955898640424847,5
-3.2210639401951267,-3.7333083068209056,0.18623654460570918,5
-1.5060556154480154,-1.1914257344252084,0.31335840737929294,5
-2.312735242596272,-2.3157562369294515,0.5817975032566755,5
-1.5689149635653954,-1.4802229834427492,0.4043433932721171,5
-2.304206785798929,-2.1989835206357915,0.38361899833454866,5
-2.588258453093869,-3.0883390332394423,-0.9087341825172827,5
-2.876784857778724,-3.28697730782559,-0.2615428120407859,5
-2.500696746970653,-2.4804859873390344,0.9924889605595915,5
-3.178510677742389,-3.5430878341027303,-0.10485634854309452,5
-2.8422938690749255,-3.0672898131605923,-0.007486217877928985,5
-2.635658258619017,-2.8815747857436285,-0.5132136092525045,5
-2.6217577688298754,-2.6289085894445883,0.5244730814726355,5
-1.0180299854666155,-0.2401393478188001,0.49766206754745573,5
-2.734933436839518,-2.9576748627606237,0.24095608570662194,5
-2.967220848564671,-3.3091021343137093,0.6762375479837904,5
-3.1515785680987327,-3.609945575475422,0.021873983899051732,5
-1.9607582775392816,-1.7082278207838006,0.645009284449217,5
-2.0852288254776905,-2.6371150554193203,-0.9969901869603817,5
-2.853300184819514,-3.1022036986940247,-0.006245829821781731,5
-1.3020753710793807,-0.8311893823211705,0.5630010915711908,5
-1.991691012455518,-1.8237734480429135,1.032094806927378,5
-0.768741639490478,-1.5876294759873955,-1.8524751786622735,5
-3.2218276382651894,-3.6678945398411904,0.37966657233784756,5
-2.0952008060202054,-1.9797421939787256,0.9350519563708002,5
-2.313699745504297,-2.4611683623355582,-0.09909837642822353,5
-2.4637183453922553,-2.5726887345278366,0.8277064449185209,5
-2.357512703111424,-2.59579129776549,-0.27924535609362133,5
-2.480675881355533,-2.7334269403891414,0.41134861674800755,5
-3.3034356159683784,-4.011234180502278,-0.4086712502531667,5
-2.474504863548231,-2.625478298307769,0.5421000458449577,5
-2.602348497936379,-2.8738625067277077,-0.23363730946291544,5
-1.8621749713162263,-1.5990172728574346,0.6221893730608701,5
-2.5963500644572415,-3.419657120316255,-1.6425073547241156,5
-1.1598300394266827,-0.6574819210317262,0.8873541743138902,5
-2.954278847813755,-3.358341306156831,0.6869525976738138,5
-3.0841628864698136,-3.420532142162278,0.9732308697835181,5
-2.757605399729536,-2.9626269882415266,0.5305500185472559,5
-3.1989078831363287,-3.7721457661293103,-0.175455693872093,5
-1.271028298983152,-1.208396251896451,0.17957971590832075,5
-2.2962748144169964,-2.3616092478028596,0.7641500648105264,5
-1.8521794290365903,-1.676419682459162,0.3031721360947242,5
-3.0842550410433507,-3.6055630492710655,-0.010584508783528951,5
-2.317570647323104,-2.35438398615881,0.8002910197095964,5
-2.9483602270406686,-3.334985578375861,0.5951501471567195,5
-3.347050306742387,-4.038171519753125,0.10481004211408816,5
-2.7622502282441768,-3.457338601221164,-1.299436242612214,5
-2.406085044442197,-2.716522989595096,-0.1025470872461645,5
-2.0690871537459175,-2.2431100340193506,-0.9627137630135948,5
-1.5195014250018974,-1.4266877899319592,0.6844161310997158,5
-3.0924841858939165,-3.8197641884228313,-0.6969231094467776,5
-2.706167989420963,-2.9460348591021983,0.36279421180949134,5
-2.019384215386299,-2.056247343242438,1.107205984271373,5
-2.6216710760196373,-2.9682998847605058,-0.08030483047017196,5
-3.10018568342876,-3.757936965125099,-0.17158071971360833,5
-2.0261520252318745,-2.1006495459342833,0.6661393817084258,5
-3.175953555632724,-3.798102704545815,-0.13963049657044013,5
-1.4013540323241023,-1.5759966689277856,-0.9947365486426208,5
-1.114561135629001,-0.5744362702220569,0.5576787107100292,5
-2.0818647010535143,-2.4371530097015452,0.1624122244815744,5
-0.2923240500287775,0.3620266527827792,1.263704290322194,5
-2.9558035482015215,-3.3672994444596305,0.48517563104372763,5
-2.4889036050986264,-2.7305528139183544,0.6151582115791113,5
-1.742023803906235,-1.6447483569194346,1.2757833182542786,5
-1.6604724914220228,-1.4164940680595146,0.5792011832667263,5
-2.601889996937759,-2.9540875746537125,0.12840380369790924,5
-0.6442692242770403,-0.1384998436921503,-0.660522431255149,5
-2.3319618582207116,-2.4462266561057957,1.153720544655674,5
-1.465809018707185,-2.1169559804464795,-1.8401600517563188,5
-2.2044770265942155,-2.3750363002732415,0.7460232225348191,5
-2.4963767230078515,-3.043976321370748,-0.8160811792507824,5
-2.92484664452499,-3.9096257569491466,-1.3226056692755825,5
-2.8450677559040245,-3.290896657469225,0.017361777130548428,5
-2.398940441265278,-2.673503975735506,0.47880759293562825,5
-2.4333243078712745,-3.211821618893733,-0.8233582832423746,5
-2.264983824735383,-2.4563798113984574,0.13553498700382582,5
-1.997631939675874,-1.972969912149864,0.4194996796118986,5
-2.252896894536502,-2.499706876453928,-0.08646184060722509,5
-1.3665596354859328,-1.3069500136543577,-0.4726197450603371,5
-2.4324858752288288,-2.7671692508439745,0.6959527511015772,5
-2.5114645546347165,-2.7689175869777323,0.3960412669354442,5
-2.875342821665746,-3.523274453239471,0.13049709507209778,5
-3.023633397095167,-3.640147798822981,0.7147957221644988,5
-0.4090829491958797,-0.25535403164066345,-1.0309091557850811,5
-2.2210565577718713,-2.571003002793116,0.04173451279238849,5
-1.86644310264001,-1.8946638694731772,-0.037444713549720655,5
-3.4347460276496293,-4.237387475709286,0.28333609685570327,5
-1.6474160439406553,-1.7604656446241245,0.47674670087558046,5
-0.9478806009505484,-0.5778001263652927,0.4163679944447578,5
-2.538237322304563,-2.8188812033245965,0.5297804591239015,5
-1.7385785870920345,-1.9031339848663038,0.44083653941227,5
-2.1266311333846595,-2.444054067786689,0.6750911988586529,5
-2.8798807588404727,-3.83667321060078,-0.3591019605210112,5
-2.819524735108162,-4.068253743656897,-1.314561828612048,5
-1.8723162805979598,-2.101977603237205,1.0272471287895402,5
-2.240141527519885,-2.6438147310467364,0.17281180213837619,5
-2.197813210895991,-2.5797907818758605,-0.08341940467525381,5
-1.4484304751614323,-2.464047261498959,-1.4575474221830185,5
-1.2083210196178418,-1.773450415120771,-1.560180187223144,5
-2.869974823468226,-3.527775687098461,0.42499065977733647,5
-1.7412191853696686,-2.2202344292674248,-0.14863737619567635,5
-2.4017224201486678,-3.0694910369890303,-0.6768429842493774,5
-2.327256244326302,-2.868075979943662,0.4179714482336036,5
-1.711325508738506,-2.352844255269176,-0.42168704007564944,5
-1.1460946276324613,-1.1350039558965344,0.054910208957072236,5
-2.926031590110927,-3.6564071681089967,0.025976931468330283,5
-1.912924731076027,-2.3699326207804736,0.24470756547695524,5
-1.9709154843667427,-2.1919487830013553,0.48141574559974437,5
-2.282583643942661,-2.777144947126578,-0.18471727780999472,5
-2.5348007192324973,-3.0772462589140575,0.9544903928279355,5
-2.039746035838004,-2.7356885767403547,-0.024880250340935755,5
-2.0043761531771986,-2.5403687419649637,0.05746478939424319,5
-2.4254283153083307,-2.8163013785110294,0.9608541271644595,5
-1.429272120193257,-1.445841408624207,0.503070906589974,5
-1.802511248778709,-2.23882760552919,0.43991507739477154,5
-1.3564381923290347,-1.4197112686475155,1.1859097018560685,5
-2.5229500432204057,-3.165028574575965,-0.014342320957658167,5
-0.8544709886848688,-0.930610842917464,-0.6676323957286846,5
-0.6488315044582,-0.5854358219260369,-0.21470017266297395,5
-1.8502303514570946,-2.259876450889987,-0.05176374005895633,5
-1.3306235072455286,-1.6223417450279107,0.570446148402713,5
-2.750938964770093,-3.459161632579177,0.3096415415021805,5
-0.43143391211549575,-1.6022121757580918,-3.027938873458935,5
-2.155012869314279,-2.671044335103006,0.6732591792824024,5
-1.445375564206333,-1.948969504244069,-1.0302372390277315,5
-2.7838224376368803,-3.450319633401106,0.10350642688772874,5
-0.8969160760967491,-1.1934087212573112,0.5546447788704298,5
-2.5244481578609155,-3.1803501684332254,1.1561479245624944,5
-2.408481563541037,-3.069416482205423,0.24832907214731129,5
-2.486851747724862,-3.194417013942072,0.7532357625973443,5
-2.282830025351285,-3.288092311228805,-0.997072230005815,5
-2.489826441095829,-3.280558727190809,0.28699448783297843,5
-0.2891345257636151,0.059122260012893064,1.7449651647119184,5
-1.6214201315508372,-2.241481565641632,0.01976461159662614,5
-1.535105376666841,-1.88333363953699,0.681129914138262,5
-1.0859985085726631,-1.2875795176233165,-0.06361057816044123,5
-0.9111700594744536,-1.070159074222341,0.2453789480190242,5
-2.072805872806641,-2.638505209351389,0.5910367879147637,5
-2.6976697028070618,-3.7861529559026756,-0.34550541942102075,5
-2.163215752882623,-3.2132185753140234,-0.8622046852441841,5
-2.126503353016155,-3.296577988543104,-1.5667219057728885,5
-0.810934245174192,-0.9321542292522654,0.5800576905764356,5
-1.7033462261928827,-2.091472966694959,0.4043977778294015,5
-1.8386701962743086,-2.3781613655931446,0.11788337283868067,5
-0.08334483905362415,-1.1810119072065712,-3.389673571709667,5
0.49082323267573347,0.972288991453189,0.4267840765198441,5
-1.9662259517561032,-2.806071952006248,-1.1251992148408752,5
-2.762084289189106,-3.724983086222246,-0.1215725685332204,5
-2.44234180630638,-3.2555436619227844,0.8727895317441199,5
-2.4065670079084907,-3.581091213489757,-0.17520377213429825,5
-1.4929928004161868,-2.006485680723817,-0.1738035810312684,5
-1.8936164087899097,-2.374605039691073,0.8169199080018439,5
-1.8682979976803007,-3.2367967812713294,-1.505496232230976,5
-2.8885745557383657,-3.935486718294533,0.37340642541685204,5
