Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,Class
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.006700089552405366,0.23696042211923635,2.5141192589637678,2.6712469611987366,1.0284286986152287,1.4045458627760836,0.17723030119519773,-0.09865025320303082,-2.520979638773984,-1.4342216677555122,-0.13130199349233393,1
2.5878271736098077,2.8580313498102607,2.9875490279574697,2.450876418546011,-0.41906002760640265,-0.20532343230904185,-0.2866219147547132,2.6712469611987366,0.6533795330990928,-1.0205810404102014,0.1898412665104411,0.002256575060449327,-2.520979638773984,-1.3018508133149127,0.25909876058272485,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.31313090134977084,0.5155750104281608,2.5141192589637678,2.6712469611987366,-0.4657206847297374,-0.09491822112111953,-0.4731452703766444,-0.42392888648152655,-2.520979638773984,-1.5397773122546523,-0.44113377158914163,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.29347298399146526,0.49978661345634134,2.5141192589637678,2.6712469611987366,-0.026002967437421833,0.6537722562939322,0.07608435185696544,-0.40631065086110185,-2.520979638773984,-1.5345293393711459,-0.42454836431752146,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.1314584435659126,0.11424066546172114,2.5141192589637678,2.6712469611987366,1.1810217663732594,0.09657977472510525,-0.44772586952878896,0.024806367230694907,-2.520979638773984,-1.3965714349990144,-0.011703118186552232,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.03918893234536897,0.20583352053138562,2.5141192589637678,2.6712469611987366,1.921035189027007,0.8252807029878896,0.10432344618877055,-0.08866856579372416,-2.520979638773984,-1.434359509396071,-0.12167320444035644,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.3345998004981841,-0.10565777629450324,2.5141192589637678,2.6712469611987366,-1.0232567814857083,0.6639452531706094,0.029252671527599392,0.2528668789953274,-2.520979638773984,-1.3210135207149296,0.21213236025768048,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.8505596492284844,0.8920541869521255,2.5141192589637678,2.6712469611987366,0.911601975517571,-2.321376877275369,-0.9777527703551353,-0.970651825292769,-2.520979638773984,-1.7032887814038855,-0.9446399534129452,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.2195479752640001,0.438936010764339,2.5141192589637678,2.6712469611987366,0.5076199461333079,-0.4933269595134086,-0.2444609507121944,-0.368527111073118,-2.520979638773984,-1.5244986957318387,-0.3889040389711723,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.1593720169028495,0.3876118935386206,2.5141192589637678,2.6712469611987366,1.3721015385155433,0.7996362212901533,-0.23321172031976795,-0.26583275467689776,-2.520979638773984,-1.492360852282735,-0.29150188806787264,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,1.2280062294765643,1.1047896779090238,2.5141192589637678,2.6712469611987366,1.5491177848078008,-1.192298037654673,-0.945044777710587,-1.2800655127792544,-2.5205759490626245,-1.7894153339500203,-1.2200083675716122,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.15119882468006723,0.09400729312304913,2.5141192589637678,2.6712469611987366,1.3270791960352222,0.5766020052595867,-0.1410991729382546,0.06089647444027234,-2.520979638773984,-1.3868532080318159,0.02346764473154863,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.126642332700266,0.11914211163162257,2.5141192589637678,2.6712469611987366,1.4188553912011008,0.8616131871551377,0.05855602233591418,-0.00819162234028019,-2.520979638773984,-1.4097821103868655,-0.04377802309319718,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.05319337374380228,0.192239483701896,2.5141192589637678,2.6712469611987366,0.7525420436821864,0.4635135215058289,-0.21128947924261277,-0.06557737505897568,-2.520979638773984,-1.429665879090395,-0.09937075405596424,1
2.5878271736098077,2.8580313498102607,2.9422671749143894,2.450876418546011,-0.5453280434726945,-0.3645343013973496,2.5141192589637678,2.6712469611987366,0.9107586822186671,-0.8027706508549735,-0.012820086085529285,0.43776232042877594,-2.520979638773984,-1.2595088912698251,0.39636577701870723,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.13922930588305865,0.10630331227281163,2.5141192589637678,2.6712469611987366,0.9345793613922692,-0.4208546405958336,0.19149124898894934,0.006690522111648336,-2.520979638773984,-1.4060638950812798,-0.029321948514172358,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.5887216558581073,0.7210218868882716,2.5141192589637678,2.6712469611987366,-1.0567619878640495,-2.321376877275369,-0.7951001163800029,-0.768746115671285,-2.520979638773984,-1.6470099550767174,-0.7612139214812298,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.09657386612899707,0.1494381232698744,2.5141192589637678,2.6712469611987366,0.5547479335956461,-0.8085703046094779,0.03718626349454484,-0.021170717848662972,-2.520979638773984,-1.4167565619683078,-0.056372445007849575,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.26119227310485726,0.47350584573058113,2.5141192589637678,2.6712469611987366,2.2527470323668823,-1.2137214015285558,-0.46190413098472927,-0.4165314353219279,-2.520979638773984,-1.5426237695483564,-0.4341727152485762,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.15719432933353222,0.08781608091783381,-0.2866219147547132,2.6712469611987366,1.1211936484331255,1.2712369016167882,0.07456793893387272,0.002256575060449327,-2.520979638773984,-1.3915018201511293,0.019079621680362455,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.47389912705903187,0.6388764530216413,2.5141192589637678,2.6712469611987366,-0.27470539511036574,-2.0237546583549006,-0.3579784758671586,-0.6239209477356161,-2.520979638773984,-1.607319268623118,-0.6278267048377973,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.03445727356360182,0.21040228192549126,2.5141192589637678,2.6712469611987366,0.7240852004099445,0.5473057936674293,0.11715761438796791,-0.08274120534037431,-2.520979638773984,-1.4391178204943056,-0.11595199053393859,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.35786862156833404,0.5509119975782685,2.5141192589637678,2.6712469611987366,-0.1417085125835713,0.6562874564199142,-0.5165629254370868,-0.4625727052566715,-2.520979638773984,-1.5591065597658809,-0.47743349945814156,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.23932872815108433,0.0007768650823202727,2.5141192589637678,2.6712469611987366,0.5084578262715457,0.6803718370916505,0.4140009110429737,0.13672944525509326,-2.520979638773984,-1.3675157246328808,0.09767605001681924,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.3446868761006087,-0.1172902364018312,2.5141192589637678,2.6712469611987366,0.18548506828363917,1.2853836780196684,0.29007337889760526,0.24387367735699092,-2.520979638773984,-1.3323131103574481,0.2032344650576261,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.32361054086981855,0.5239260929043996,2.5141192589637678,2.6712469611987366,-1.1139717023694475,-1.5202752114915286,-0.5763615336306087,-0.5009845665949326,-2.520979638773984,-1.572021924254527,-0.5134082193968041,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.2524804546386573,-0.013556493842172727,2.5141192589637678,2.6712469611987366,0.11828856438613339,1.412041649173302,0.36959720599210555,0.15771434987396163,-2.520979638773984,-1.3616616596935296,0.1182849264698392,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.0768497424865766,0.31446705687912035,2.5141192589637678,2.6712469611987366,0.699541321250335,0.12358403287022206,-0.1623686760826732,-0.2021953956087421,-2.520979638773984,-1.4795391961735112,-0.23076090723101403,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.15612761604589762,0.3847974698101561,2.5141192589637678,2.6712469611987366,0.23125883462266902,-2.321376877275369,-0.5479789673295062,-0.34560040695350835,-2.520979638773984,-1.5250887620375897,-0.3672250163829575,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.008761065675313647,0.2515756195896119,2.5141192589637678,2.6712469611987366,0.37427504769998726,-2.321376877275369,-0.7129681650291118,-0.1329007786663914,-2.520979638773984,-1.4586656560524809,-0.1642867771356573,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.18197484374577125,0.06199617825069215,2.5141192589637678,2.6712469611987366,-0.4849986886072867,0.3790640217247189,0.3722410789114145,0.07757069383810722,-2.520979638773984,-1.3901266861509476,0.039748953253222384,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.43918262708567934,0.6130981731339802,2.5141192589637678,2.6712469611987366,1.575267887635535,0.7723886989362242,-0.27344697911717547,-0.5500620135480019,-2.520979638773984,-1.5885377129300506,-0.559216422581904,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.14825548030802915,0.3779481470442345,2.5141192589637678,2.6712469611987366,-0.13304125493919897,-1.3694629247395758,-0.32319010352609295,-0.2813629565696492,-2.520979638773984,-1.5062564169065342,-0.3062807546838435,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.029290128921366513,0.21537764468234674,2.5141192589637678,2.6712469611987366,1.8251076534495654,0.7160812454178914,0.08310131692504992,-0.0935903551251306,-2.520979638773984,-1.4469737896267911,-0.12642188727954332,1
2.5878271736098077,2.8580313498102607,2.720149418521769,2.450876418546011,-0.9546158216773349,-0.9840519517042537,2.5141192589637678,2.6712469611987366,-0.02765614265381593,1.0768912263419288,0.5008898805932189,0.9908588726168174,-2.520979638773984,-1.06938230750973,0.9622545252792357,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.7117337442482238,0.8040435376612033,2.5141192589637678,2.6712469611987366,-1.8869754431203953,-0.9043339741763802,-0.8019412375808771,-0.8365957053177524,-2.520979638773984,-1.6746436695635263,-0.823182673983942,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.07081640034726538,0.30898913296569086,2.5141192589637678,2.6712469611987366,0.5669960318361786,-2.321376877275369,-0.500916274789261,-0.2561078125186088,-2.520979638773984,-1.5006511360273007,-0.28223853991309383,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.13829643316647242,0.1072580562353561,2.5141192589637678,2.6712469611987366,1.44785517673735,-0.15482894653447354,-0.14713810093571936,0.014565727920549299,-2.520979638773984,-1.414879188285222,-0.021665720558882818,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.7183733602198613,0.8083860687844119,2.5141192589637678,2.6712469611987366,1.3193657614937278,-0.11757572759357697,-0.6179676816296858,-0.7928652785302571,-2.520979638773984,-1.665622091073132,-0.7832807375702617,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.4352795833939249,-0.22506841030284386,2.5141192589637678,2.6712469611987366,0.32921986820241966,-2.321376877275369,-0.2266187416157735,0.2760769476484657,-2.520979638773984,-1.330722044570699,0.23512350846735228,1
2.5878271736098077,2.8580313498102607,2.582572703824514,2.450876418546011,-1.2152021280343335,-1.488480766546546,2.5141192589637678,2.6712469611987366,0.9990494341294058,1.1396703601524492,0.5837940657360716,1.34588533043365,-2.520979638773984,-0.9391510942184451,1.337160490186927,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,1.0515457086021254,1.009823191563064,2.5141192589637678,2.6712469611987366,0.7567329203080843,-2.0518462650381277,-0.8888388303575461,-1.149571482489733,-2.520979638773984,-1.7661337533994004,-1.1047177916981596,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.16004489284037662,0.0848648941016697,2.5141192589637678,2.6712469611987366,0.59345798101892,-0.2270485321185695,0.10665690515274219,0.030762548055450013,-2.520979638773984,-1.4129890761133699,-0.005905158339950894,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.007080117597345994,0.23659959479055068,2.5141192589637678,2.6712469611987366,0.1263747915743551,-0.13027464420112692,0.19103634631383465,-0.12381021944751318,-2.520979638773984,-1.463233434794072,-0.15554044075419562,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.38614026920342165,-0.16585743984009185,2.5141192589637678,2.6712469611987366,1.5168671015735862,0.4375876438537423,0.1810403334734786,0.2860709089862822,-2.520979638773984,-1.3286558571052123,0.24503521513708534,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.2406979714851414,-0.0007101756180851095,2.5141192589637678,2.6712469611987366,0.8039388421929596,1.216178028972482,0.34499475647890165,0.12543445085523577,-2.520979638773984,-1.3826356111412317,0.08659664581774339,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.008756212304478338,0.25157105153145504,2.5141192589637678,2.6712469611987366,0.41498737636951566,1.6610164984156819,0.44665837329054214,-0.09486407618246676,-2.520979638773984,-1.4551416167455127,-0.12765052411600922,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.13441611691026023,0.11122382481139828,2.5141192589637678,2.6712469611987366,-0.06534719152429362,1.6713988116196374,0.0406050203193174,0.04710445828991873,-2.520979638773984,-1.409347570784689,0.010015830528655066,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.4258043011633741,0.6030430108464467,2.5141192589637678,2.6712469611987366,-0.310320142499102,1.0316278070885863,-0.2926795369679647,-0.5089015267404309,-2.520979638773984,-1.5840838621751723,-0.5208095928644546,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.667161624566692,0.7745309219631779,2.5141192589637678,2.6712469611987366,1.534092907026861,0.08676710493963717,-0.8378550691973435,-0.7795963038669063,-2.520979638773984,-1.6647026362720945,-0.7711460564160488,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.390653692365784,-0.17122075623990646,2.5141192589637678,2.6712469611987366,-0.2915717334097188,1.0272758486327727,0.2445310112503104,0.32110402185163656,-2.520979638773984,-1.3189992137552173,0.27983707966512955,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.05439526769881045,0.29398737103464995,2.5141192589637678,2.6712469611987366,0.6731118705753971,0.3044702286686297,-0.2185589975027939,-0.15804522571274035,-2.520979638773984,-1.4767481394905637,-0.1884479511488815,1
2.5878271736098077,2.8580313498102607,2.852021962294215,2.450876418546011,-0.7954550616375718,-0.7218527218992279,2.5141192589637678,2.6712469611987366,0.6238158381320903,-0.09143717827493336,0.5998885597880477,0.7952001118546463,-2.520979638773984,-1.1522809658252364,0.7595394394736185,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.36818060955633325,0.558942122950362,2.5141192589637678,2.6712469611987366,0.4284536964024181,-0.04399625476428258,-0.23187748774557349,-0.4979794367620459,-2.520979638773984,-1.5822684362707213,-0.510597608732617,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.1436128079611047,0.37389504100265886,-0.2866219147547132,2.6712469611987366,-1.3735186155651296,0.3150788307754643,-0.4053339872791634,0.002256575060449327,-2.520979638773984,-1.5104377429475255,-0.2890970133288963,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.20675425577319728,0.03580039585785119,2.5141192589637678,2.6712469611987366,0.015942895455454277,-0.5257597330396092,0.3516303745119047,0.08404477492982643,-2.520979638773984,-1.3997297985238002,0.046075903030797734,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.035112786198201504,0.27619728959388457,2.5141192589637678,2.6712469611987366,1.0272537290093318,0.5756400264016057,-0.7587632925900212,-0.14843500109270805,-2.520979638773984,-1.475070644111446,-0.179218937042979,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.29869535138245884,-0.06482712315999405,2.5141192589637678,2.6712469611987366,-0.08064187488306206,-0.9829883888495825,-0.10864123520863907,0.16879725104221707,-2.520979638773984,-1.3721337589167757,0.1291820958413523,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.8809703933049098,0.9105795794061491,2.5141192589637678,2.6712469611987366,0.6543989373962201,0.25298612741203075,-0.47789012313615215,-0.9526791900579414,-2.520979638773984,-1.7159338540413,-0.9284319262389302,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.10667369554159202,0.34128133660834503,2.5141192589637678,2.6712469611987366,-0.27867207179868964,-0.9711174028235553,-0.2637306996337788,-0.23814482427418254,-2.520979638773984,-1.504167281208594,-0.2651101642002931,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.3043096343111697,0.508510131456678,2.5141192589637678,2.6712469611987366,-0.0920646307234641,-0.2222438409106999,-0.5332042499682285,-0.4403016002823729,-2.520979638773984,-1.5680741080491616,-0.4565265315724352,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.08176603726716412,0.16416727827284616,-0.2866219147547132,2.6712469611987366,0.8710640136696063,0.9870445893340333,0.14969908503023138,0.002256575060449327,-2.520979638773984,-1.4414038230968425,-0.0693583728160682,1
2.5878271736098077,2.8580313498102607,2.875803562199927,2.450876418546011,-0.8116921594307787,-0.747242278253047,2.5141192589637678,2.6712469611987366,0.7343607186942421,0.6956502266683183,0.36388830690835816,0.7864431657071825,-2.520979638773984,-1.160406183797231,0.7505314633322451,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.5332854372717662,0.6819461848849325,2.5141192589637678,2.6712469611987366,1.2673749443682987,-1.5468737440590274,-0.6534231018298935,-0.6401989659657176,-2.520979638773984,-1.6283992826528928,-0.642894853405907,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.2325699064231974,0.008099468380117,2.5141192589637678,2.6712469611987366,0.5746524541991598,-2.321376877275369,-0.6974198966263236,0.011493376642488557,-2.520979638773984,-1.4272092299698338,-0.024653176124020487,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.04729494120807278,0.1979781767246006,2.5141192589637678,2.6712469611987366,1.1637873212473147,1.2073673650549246,0.2762372754529044,-0.05642443008534786,-2.520979638773984,-1.4495779837737144,-0.09051977090784295,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.5731854475405336,0.7101782219935369,2.5141192589637678,2.6712469611987366,-1.3478706363466875,0.48593640299454344,-0.9743848842545789,-0.6925801536576868,-2.520979638773984,-1.6453617896694734,-0.6912526300744134,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.33829752979632544,-0.10991369725263275,2.5141192589637678,2.6712469611987366,0.9771511992256088,0.8499707761451926,0.21144769624388743,0.2519247359245885,-2.520979638773984,-1.3499258379320693,0.21119992713150212,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.10700696355508758,0.34157851396562494,2.5141192589637678,2.6712469611987366,0.8997767370052387,0.7414948905752695,0.03065876891782944,-0.22087340013449985,-2.520979638773984,-1.5034209498538418,-0.24861919638279384,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.7375169560488022,0.8208297935753442,2.5141192589637678,2.6712469611987366,0.9612523571415508,-0.03038552055011399,-0.5913288103817764,-0.8233957062374218,-2.520979638773984,-1.6834721248781876,-0.8111528872107717,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.14637951961113962,0.37631163413941204,2.5141192589637678,2.6712469611987366,1.4449590639498355,-0.8511656797954871,-0.6047240007858015,-0.2818072410164799,-2.520979638773984,-1.5231016222334266,-0.3067032882465645,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.5229324232771433,-0.3353497621484177,2.5141192589637678,2.6712469611987366,0.8087480639112277,0.9487606103354237,0.29460606281700114,0.45932630482374986,-2.520979638773984,-1.2809707827690162,0.4180136774663022,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.4980020498568269,0.6565111125913422,2.5141192589637678,2.6712469611987366,0.7834311281317737,-2.321376877275369,-1.1291417096812812,-0.6731193198622447,-2.520979638773984,-1.641276115789314,-0.6733097735824245,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.14994755680342672,0.09529668944563066,2.5141192589637678,2.6712469611987366,1.3875635449448658,0.5403435926127915,0.3493609806575907,0.0383993178360826,-2.520979638773984,-1.4221793520083532,0.0015325038962325465,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.47564380364182546,0.6401600923005561,2.5141192589637678,2.6712469611987366,-1.5820668960995916,-2.321376877275369,-0.5418917791981507,-0.6590962755626395,-2.520979638773984,-1.6374783741544903,-0.6603635565320831,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.33276647652802915,0.531185286510418,2.5141192589637678,2.6712469611987366,0.7564289852681625,-0.21131156684425456,-0.5545281660689755,-0.4158980153800912,-2.520979638773984,-1.5654782850969438,-0.43357647828919915,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.3220531332641825,-0.0912883884635813,2.5141192589637678,2.6712469611987366,0.7187836738887222,0.8988331016606301,0.22773903236765414,0.22922261053912987,-2.520979638773984,-1.360074206749263,0.1887512016731438,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.331297603944158,0.5300230217325795,-0.2866219147547132,2.6712469611987366,0.7600859783464582,-0.5428221098387658,-0.41842767022834404,0.002256575060449327,-2.520979638773984,-1.5713083202063833,-0.45060914475736935,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.5079232058929626,-0.3160254262172861,2.5141192589637678,2.6712469611987366,0.3784724434703367,0.9161598242881482,0.447644793834055,0.446948088539275,-2.520979638773984,-1.2870827210387572,0.40558317639371355,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.3044594737391282,-0.07132237287086825,2.5141192589637678,2.6712469611987366,1.6211062835647343,1.1906426461152892,0.3136135156068987,0.21019183048371545,-2.520979638773984,-1.3679045038866278,0.169961585631952,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.5352333577523477,-0.3513271855095573,2.5141192589637678,2.6712469611987366,0.8358135696256788,-1.416160091064098,-0.2267120437525572,0.43423837864601905,-2.520979638773984,-1.2923698197249014,0.3928313214589326,1
2.5878271736098077,2.8580313498102607,2.908192644345752,2.450876418546011,-0.7935589935622704,-0.7189068625484459,2.5141192589637678,2.6712469611987366,-0.3116992435929448,1.7351736632146952,0.7192617185910086,0.7875581623226418,-2.520979638773984,-1.1682391272135728,0.7516781144939089,1
2.5878271736098077,2.8580313498102607,3.007632237166405,2.450876418546011,-0.6318630856651751,-0.48140347072913925,-0.2866219147547132,2.6712469611987366,1.0827018376815891,0.8083496888399223,0.5683850470923547,0.002256575060449327,-2.520979638773984,-1.2395512711758316,0.5485593365777066,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.5922168290219562,-0.42703225336077233,2.5141192589637678,2.6712469611987366,1.4252175288201214,0.2650619112736538,0.13790700003571216,0.5124462647734039,-2.520979638773984,-1.266632153079482,0.47148393152078877,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.18289410404881454,0.4078706262979967,-0.2866219147547132,2.6712469611987366,1.370449143531803,-0.909133716930892,-0.4291610077533825,0.002256575060449327,-2.520979638773984,-1.534300247977026,-0.3287330307884079,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.47126864530696366,-0.2696061323939983,2.5141192589637678,2.6712469611987366,0.6936476693396162,1.3772442645037828,0.7596980103841086,0.39400970913884015,-2.520979638773984,-1.3078693377764137,0.3525463291844697,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.21285035331612626,0.4333047134672958,2.5141192589637678,2.6712469611987366,-0.2547332416802546,0.974351351628684,0.3245454588634013,-0.3184139486096518,-2.520979638773984,-1.5387817419261536,-0.34146875035877045,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.22522537023141403,0.4436938648213261,2.5141192589637678,2.6712469611987366,1.7191728004697444,0.9714254999342592,-0.2668628932954559,-0.3510743196110586,-2.520979638773984,-1.5501219586526245,-0.37240449379002405,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.4658812199496044,-0.262874356798319,2.5141192589637678,2.6712469611987366,0.15374520569943836,1.143767059590527,0.5677769939048685,0.39698598612180247,-2.520979638773984,-1.3085195202148323,0.3555227605005095,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.11975543493227413,0.3529060620926934,2.5141192589637678,2.6712469611987366,0.006704931245862791,0.8755996137813151,0.017513939130068285,-0.25021918862291137,-2.520979638773984,-1.5198701434633708,-0.27662609181108594,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.1992472410829329,0.42180544248102064,2.5141192589637678,2.6712469611987366,0.9658710574835202,-2.132907674343767,-0.4363104309337451,-0.34320448421991073,-2.520979638773984,-1.5492423543751423,-0.3649572850782741,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,1.1160020927046281,1.0453758413899117,2.5141192589637678,2.6712469611987366,-0.5958512207310208,-0.9945282575713401,-1.041255603558825,-1.177945839817225,-2.520979638773984,-1.7887334917439892,-1.1298912077975671,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.2161238886794537,0.4360595729780037,2.5141192589637678,2.6712469611987366,-0.07542430504607754,-0.6882228374246061,-0.4056574743477094,-0.393987667026107,-2.520979638773984,-1.565523527654592,-0.41293443361872045,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.45117317324033673,-0.24461261147769867,2.5141192589637678,2.6712469611987366,0.23093803702831753,0.11393787479661213,-0.25006093445819727,0.33526222346702184,-2.520979638773984,-1.3328402044792507,0.2939270308933935,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.1323561577422009,0.1133255374594007,2.5141192589637678,2.6712469611987366,0.5440290985401948,0.6774986237665691,0.033058767111373136,0.015690412054725714,-2.520979638773984,-1.4392437344019324,-0.02057194304560155,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.628120443208943,0.7481536684952769,2.5141192589637678,2.6712469611987366,1.8498679421331237,0.35738086634973965,-0.5282043268037095,-0.7096669855798621,-2.520979638773984,-1.6602727815139775,-0.706984059920073,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.08072255442963568,0.1652005293617739,2.5141192589637678,2.6712469611987366,1.183954127127886,-0.33988428099229223,-0.17070563969378574,-0.031787643766829354,-2.520979638773984,-1.4550934502736945,-0.06666564062874213,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.5408537129718521,-0.3586697629260763,2.5141192589637678,2.6712469611987366,1.4195183660126824,0.6877978918788576,0.4449426352416419,0.4789024724643451,-2.520979638773984,-1.2870933005650855,0.4376951728160814,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,0.22458149902088065,0.44315499800391267,2.5141192589637678,2.6712469611987366,-0.5138580048997378,-0.5489381460804288,-0.43592527781002666,-0.36645504017787567,-2.520979638773984,-1.5609793307067188,-0.3869462950110727,1
2.5878271736098077,2.8580313498102607,3.02143420507938,2.450876418546011,-0.2685130757456614,-0.031182316853472773,2.5141192589637678,2.6712469611987366,-0.035581030574537646,1.238940164085033,0.3630887043499502,0.1852390947340075,-2.520979638773984,-1.3868491616352832,0.14536477901025324,1
